,sr,irstp,miu_period,Utility 2055,Utility 2105,Utility 2155,Utility 2205,Utility 2305,Total Aggregated Utility
592,0.187848281363562,0.010499999999999999,23,3015.0174373606733,2524.0295323157347,1465.0730193314316,751.2994167922677,192.3604418124501,2255.1045830183643
593,0.1833502610732645,0.010499999999999999,14,3014.044724029054,2523.3408608419504,1466.7593367298405,754.266513454633,193.37158856795295,2255.838722518574
594,0.23817256481649016,0.010499999999999999,5,2971.2841352938067,2531.1014965751997,1483.2857997206365,760.9680125529302,194.55667525026402,2250.00814878672
595,0.2565703308289066,0.010499999999999999,12,2995.4840421937306,2529.249600218627,1480.0061187168185,759.8061732290857,194.34313444684128,2254.1441810460783
596,0.2603474342471709,0.010499999999999999,7,2983.9185221931907,2528.224918551155,1484.0013673172116,761.3371675410484,194.61551827300264,2251.4200006807164
597,0.1937304870922081,0.010499999999999999,14,3012.120783096556,2525.395447590106,1469.4248961999726,755.3468231018842,193.56233410949642,2256.395430034573
598,0.2128218289082456,0.010499999999999999,11,3006.053449278133,2527.170011313925,1475.3992037576736,757.8896024740784,194.00464435751462,2256.3890983965953
599,0.1316538446629862,0.010499999999999999,30,3023.000501723819,2505.534258896652,1442.6310971901569,741.7929981162447,190.27519171291644,2246.6176309388
600,0.15019137614455055,0.010499999999999999,28,3021.0250863853953,2513.2419389851466,1451.7734202228178,745.559324647937,191.03630518719,2250.604872764575
601,0.1130308917932109,0.010499999999999999,24,3024.002038381403,2496.3614269211484,1432.0740893719335,738.0684496118789,190.03860724595262,2241.6298660163957
602,0.2281542066111265,0.010499999999999999,12,3003.2806619675603,2528.9296077390004,1477.0855655979333,758.583120863336,194.12815354211514,2256.1767013341832
603,0.2444199015606742,0.010499999999999999,6,2981.8543511261305,2529.7986019229497,1483.343944924517,761.020698376433,194.5627203448191,2251.5255050429723
604,0.2812771869887157,0.010499999999999999,6,2970.491217761385,2528.1101504662797,1485.5937481522892,762.0017371639551,194.73495653985503,2247.482407655284
605,0.2382768019745,0.010499999999999999,7,2990.2327970988176,2528.3622225385425,1482.0267797475956,760.5037819453029,194.4689058607485,2253.2769568389363
606,0.20498374959385776,0.010499999999999999,15,3010.225161226622,2527.236140006293,1471.2144394483362,755.5894008001309,193.59227243378325,2256.4948526346907
